WellName,JobName,StartDate,,,,,
SAGE UNIT C-067759  5 (TENSLEEP),23.06.15 - Sage Unit C-067759 5 - Pump Change,6/15/2023,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),(2003.09.17) Casing Repair,9/17/2003,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),15.03.09-SAGE UNIT C-0677596-REPLACE RING PLUNGER,3/9/2015,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),(1970.12.01) Perforating,12/1/1970,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),(1989.12.01) Acid Treatment,12/1/1989,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),(2009.09.28) Pump Change,9/28/2009,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),(1972.09.01) Perforating,9/1/1972,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),16.11.02-SAGE UNIT C-0677596-ROD REPAIR,11/2/2016,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),17.05.30-SAGE UNIT C-0677596-ROD REPAIR,5/30/2017,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),19.05.28 - Sage Unit C-067759 6 - Pump Repair,5/28/2019,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),20.01.13 - Sage Unit C-067759 6 - HIT,1/13/2020,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),20.25.06 - Sage Unit C-067759 6  - Pump,6/25/2020,,,,,
SAGE UNIT C-067759  6 (TENSLEEP),21.18.05 - Sage Unit C-067759 6  - Rod Part,5/18/2021,,,,,
SAGE UNIT C-067759  8 (TENSLEEP),(1991.09.26) Install Liner,9/26/1991,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),(2009.07.02) Tubing Repair,7/2/2009,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),(2002.06.01) Acid Treatment,6/1/2002,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),(2012.10.26) Rod Repair,10/26/2012,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),(2013.11.11) Pump Change,11/11/2013,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),(2004.11.10) Pump Repair,11/10/2004,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),(1990.05.01) Acid Treatment,5/1/1990,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),(2009.08.26) Rod Repair,8/26/2009,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),19.11.26 - SAGE CREEK 10 - ROD PART,12/2/2019,,,,,
SAGE UNIT C-067759 10 (TENSLEEP),20.24.06 - SAGE CREEK 10 - ROD PART,6/24/2020,,,,,
SAGE UNIT C-067759 12 (TENSLEEP),15.11.05 - SCU 12-  Acid Treatment,10/20/2015,,,,,
SAGE UNIT C-067759 12 (TENSLEEP),(2004.12.13) Acid Treatment,12/13/2004,,,,,
SAGE UNIT C-067759 12 (TENSLEEP),(1960.03.10) Acid Treatment,3/10/1960,,,,,
SAGE UNIT C-067759 12 (TENSLEEP),(1968.09.04) Add Pay,9/4/1968,,,,,
SAGE UNIT C-067759 12 (TENSLEEP),(1961.06.13) Fracture Treatment,6/13/1961,,,,,
SAGE UNIT C-067759 12 (TENSLEEP),22.27.04 - SCU12 - Acid Treat,4/27/2022,,,,,
SAGE UNIT C-067759 12 (TENSLEEP),23.5.09 - SCU 12- XO PR Liner,5/9/2023,,,,,
SAGE UNIT C-067759 13 (TENSLEEP),(2011.11.14) Pump Change,11/14/2011,,,,,
SAGE UNIT C-067759 13 (TENSLEEP),(2015.03.04) Tubing Repair,3/4/2015,,,,,
SAGE UNIT C-067759 13 (TENSLEEP),18.02.26 - SCU 13 - Repair HIT,2/26/2018,,,,,
SAGE UNIT C-067759 13 (TENSLEEP),18.03.27 - SCU 13 - Pump Change,3/27/2018,,,,,
SAGE UNIT C-067759 13 (TENSLEEP),20.09.01 - SCU 13 - Isolate T5 RTP,8/31/2020,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),(1992.06.26) Reconfigure Tubing/Components,6/26/1992,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),(2002.10.31) Pump Repair,10/31/2002,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),(1972.05.05) Acid Treatment,5/5/1972,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),(1997.08.24) Acid Treatment,8/24/1997,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),15.01.19 - Sage Unit C-067759 15 - Casing Repair,1/19/2015,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),(2002.10.02) Pump Change,10/2/2002,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),(1957.11.13) Sqz & Perf,11/13/1957,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),(2014.06.23) Reconfigure Tubing/Components,6/23/2014,,,,,
SAGE UNIT C-067759 15 (TENSLEEP),21.05.12 - Sage Unit C-067759 15 - ESP Repair,5/12/2021,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),(2014.09.29) Rod Repair,9/29/2014,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),(1997.09.04) Acid Treatment,9/4/1997,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),(1972.04.30) Fracture Treatment,4/30/1972,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),(2005.09.08) Pump Change,9/8/2005,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),18.02.26 - SCU 9 - Rod Part,2/26/2018,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),19.01.07 - SCU 9 - Rod Part,1/7/2019,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),19.01.18 - SCU 9 - HIT,1/22/2019,,,,,
SAGE UNIT PATENT  9 (TENSLEEP),21.05.21 - SCU 9 - Chemical Soak,5/21/2021,,,,,
SCHOCK/HFU  1 (STENSVAD),(2005.03.07) Tubing Repair,3/7/2005,,,,,
SCHOCK/HFU  1 (STENSVAD),(1985.06.19) Acid Treatment,6/19/1985,,,,,
SCHOCK/HFU  1 (STENSVAD),(1981.09.03) Acid Treatment,9/3/1981,,,,,
SCHOCK/HFU  1 (STENSVAD),(1980.07.04) Acid Treatment,7/4/1980,,,,,
SCHOCK/HFU  1 (STENSVAD),(2010.03.22) Tubing Repair,3/22/2010,,,,,
SCHOCK/HFU  1 (STENSVAD),(2005.11.17) Tubing Repair,11/17/2005,,,,,
SCHOCK/HFU  1 (STENSVAD),(1983.04.13) Acid Treatment,4/13/1983,,,,,
SCHOCK/HFU  1 (STENSVAD),(1982.07.01) Acid Treatment,7/1/1982,,,,,
SCHOCK/HFU  1 (STENSVAD),17.12.11 - HFU 1 -  Pump Change,12/12/2017,,,,,
SCHOCK/HFU  2 (STENSVAD),(2002.01.11) Pump Change,1/11/2002,,,,,
SCHOCK/HFU  2 (STENSVAD),(1993.01.19) Tubing Repair,1/19/1993,,,,,
SCHOCK/HFU  2 (STENSVAD),(1995.01.05) Tubing Repair,1/5/1995,,,,,
SCHOCK/HFU  2 (STENSVAD),(2006.08.07) Tubing Repair,8/7/2006,,,,,
SCHOCK/HFU  2 (STENSVAD),(2002.02.26) Tubing Repair,2/26/2002,,,,,
SCHOCK/HFU  2 (STENSVAD),(1993.03.31) Tubing Repair,3/31/1993,,,,,
SCHOCK/HFU  2 (STENSVAD),(2004.08.31) Tubing Repair,8/31/2004,,,,,
SCHOCK/HFU  2 (STENSVAD),(1993.11.18) Rod Repair,11/18/1993,,,,,
SCHOCK/HFU  2 (STENSVAD),(1993.08.13) Rod Repair,8/13/1993,,,,,
SCHOCK/HFU  2 (STENSVAD),(2007.01.29) Tubing Repair,1/29/2007,,,,,
SCHOCK/HFU  2 (STENSVAD),(1990.05.29) Rod Repair,5/29/1990,,,,,
SCHOCK/HFU  2 (STENSVAD),(1997.02.11) Rod Repair,2/11/1997,,,,,
SCHOCK/HFU  2 (STENSVAD),(1991.07.17) Rod Repair,7/17/1991,,,,,
SCHOCK/HFU  2 (STENSVAD),(1990.09.05) Rod Repair,9/5/1990,,,,,
SCHOCK/HFU  2 (STENSVAD),(1996.12.16) Rod Repair,12/16/1996,,,,,
SCHOCK/HFU  2 (STENSVAD),(1996.10.11) Pump Change,10/11/1996,,,,,
SCHOCK/HFU  2 (STENSVAD),(2002.03.27) Tubing Repair,3/27/2002,,,,,
SCHOCK/HFU  2 (STENSVAD),(1992.02.25) Rod Repair,2/25/1992,,,,,
SCHOCK/HFU  2 (STENSVAD),(1991.01.30) Pump Change,1/30/1991,,,,,
SCHOCK/HFU  2 (STENSVAD),(2000.10.19) Pump Change,10/19/2000,,,,,
SCHOCK/HFU  2 (STENSVAD),(1980.02.21) Recompletion,2/21/1980,,,,,
SCHOCK/HFU  2 (STENSVAD),(1993.07.06) Tubing Repair,7/6/1993,,,,,
SCHOCK/HFU  2 (STENSVAD),(1996.09.16) Pump Change,9/16/1996,,,,,
SCHOCK/HFU  2 (STENSVAD),(1991.06.15) Pump Change,6/15/1991,,,,,
SCHOCK/HFU  2 (STENSVAD),(1995.12.21) Rod Repair,12/21/1995,,,,,
SCHOCK/HFU  2 (STENSVAD),(1989.08.01) Return to Production,8/1/1989,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),15.10.07-HFU 5- Acid Job,10/7/2015,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2013.12.17) Acid Treatment,12/17/2013,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2013.10.28) Mechanical Integrity Test,10/28/2013,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2005.08.04) Acid Treatment,8/4/2005,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2010.12.21) Acid Treatment,12/21/2010,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2010.01.25) Mechanical Integrity Test,1/25/2010,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2013.10.09) Acid Treatment,10/9/2013,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),14.09.29-HFU 5-Wireline,9/29/2014,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),14.12.15-HFU 5-Acid Treatment,12/15/2014,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2005.01.21) Acid Treatment,1/21/2005,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2012.11.15) Acid Treatment,11/15/2012,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2013.04.02) Acid Treatment,4/2/2013,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),(2008.08.26) Acid Treatment,8/26/2008,,,,,
SCHOCK/HFU  5 INJ (STENSVAD),2020.2.27 Acid Treatment,2/27/2020,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),15.10.07-HFU 21-3 Acid Job,10/7/2015,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(2010.08.23) Mechanical Integrity Test,8/23/2010,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(2011.07.06) Tubing Repair,7/6/2011,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(2005.08.04) Acid Treatment,8/4/2005,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(2014.01.22) Acid Treatment,1/22/2014,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(2014.09.29) Wireline,9/29/2014,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),14.12.18-HFU 21-3-Acid Treatment,12/18/2014,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(2008.08.26) Acid Treatment,8/26/2008,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(1986.02.15) Sqz & Perf,2/15/1986,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),(2010.12.21) Acid Treatment,12/21/2010,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),20.2.27- HFU 21-3 - Acid Treatment,2/27/2020,,,,,
SCHOCK/HFU 21-3 INJ (STENSVAD),20.10.01 - HFU 21-3 - Injection Pump,9/25/2020,,,,,
SCHOCK/HFU 25-4 (STENSVAD),(1993.11.18) SI,11/18/1993,,,,,
SCHOCK/HFU 26-4 (STENSVAD),(1979.04.24) Sqz & Perf,4/24/1979,,,,,
SCHOCK/HFU 26-4 (STENSVAD),14.02.14-HFU 26-4- Pump Change,2/14/2014,,,,,
SCHOCK/HFU 26-4 (STENSVAD),(2002.11.14) Run ESP & LD rods,11/14/2002,,,,,
SCHOCK/HFU 26-4 (STENSVAD),21.05.05 - HFU 26-4 - Install ESP,5/3/2021,,,,,
SCHOCK/HFU 26-4 (STENSVAD),24.03.06 - HFU 26-4 - Spill Clean Up,3/6/2024,,,,,
SCHOCK/HFU 27-4 (STENSVAD),"(1978.06.01) Cut Csg, Sqz Perfs & Perf",6/1/1978,,,,,
SCHOCK/HFU 27-4 (STENSVAD),(1985.05.14) Acid Treatment,5/14/1985,,,,,
SCHOCK/HFU 27-4 (STENSVAD),(2007.03.11) Equipment Maintenance,3/11/2007,,,,,
SCHOCK/HFU 27-4 (STENSVAD),(1990.11.13) Acid Treatment,11/13/1990,,,,,
SCHOCK/HFU 27-4 (STENSVAD),(1983.05.10) Perforating,5/10/1983,,,,,
SCHOCK/HFU 27-4 (STENSVAD),23.10.10 Roll Hole Prep for PA,10/10/2023,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),15.10.07-HFU 28-4 Acid Job,10/7/2015,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),(2010.01.25) Acid Treatment,1/25/2010,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),(1979.06.01) CTI,6/1/1979,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),(2013.04.02) Acid Treatment,4/2/2013,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),(2014.01.28) Mechanical Integrity Test,1/28/2014,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),(2012.11.15) Acid Treatment,11/15/2012,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),(1979.04.24) Sqz Perfs,4/24/1979,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),14.11.14-HFU 28-4-Acid Treatment,11/14/2014,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),(2014.09.29) Wireline,9/29/2014,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),2019.02.01 - HFU 28-4 - PKR,2/1/2019,,,,,
SCHOCK/HFU 28-4 WIW (STENSVAD),2024.09.26-HFU 28-4 TBG/PKR repair,9/26/2024,,,,,
SCHOCK/HFU 30-4X WSW,20.03.03 - Tribal 41-7 - Swab Well In,3/4/2020,,,,,
SCHOCK/HFU 31-4 (STENSVAD),(2008.03.10) Equipment Maintenance,3/10/2008,,,,,
SCHOCK/HFU 31-4 (STENSVAD),(1990.11.13) Acid Treatment,11/13/1990,,,,,
SCHOCK/HFU 32-4 (STENSVAD),(1983.04.19) Acid Treatment,4/19/1983,,,,,
SCHOCK/HFU 32-4 (STENSVAD),12.03.08-HFU 32-4- Pump Change,3/8/2012,,,,,
SCHOCK/HFU 32-4 (STENSVAD),(2007.11.14) Pump Change,11/14/2007,,,,,
SCHOCK/HFU 32-4 (STENSVAD),(1989.09.15) Acid Treatment,9/15/1989,,,,,
SCHOCK/HFU 32-4 (STENSVAD),16.08.01-HFU 32-4-ESP pull & evaluate,8/1/2016,,,,,
SH DEVORE 3,21.11.29. - Devore 3 - James Lime Completion,11/29/2021,,,,,
SHERWOOD B WWDS 1 (BOSSIER),19.06.13 - Sherwood SWD - Packer/Tubing Replacemen,6/13/2019,,,,,
SHIELDS 1-1 -RT,(2001.07.27) Plunger Lift System Repair,7/27/2001,,,,,
SHIELDS 1-1 -RT,(2011.11.15) Plunger Lift System Repair,11/15/2011,,,,,
SHIELDS 1-1 -RT,(2001.06.10) BH Survey,6/10/2001,,,,,
SHIELDS 1-1 -RT,(2003.07.02) Add Perforations,7/2/2003,,,,,
SHIELDS 1-1 -RT,(2014.10.30) Plunger Lift System Repair,10/30/2014,,,,,
SHIELDS 1-1 -RT,(2001.08.20) Clean Out,8/20/2001,,,,,
SHIELDS 1-1 -RT,(2001.08.22) Clean Out,8/22/2001,,,,,
SHIELDS 1-1 -RT,(2003.02.28) Acid Treatment,2/28/2003,,,,,
SHIELDS 1-1 -RT,(1996.05.08) Equipment Maintenance,5/8/1996,,,,,
SHIELDS 1-1 -RT,(1990.06.12) Recompletion,6/12/1990,,,,,
SHIELDS 1-1 -RT,(2003.03.12) Swabbing,3/12/2003,,,,,
SHIELDS 1-1 -RT,(2004.06.27) Clean Out,6/27/2004,,,,,
SHIELDS 1-1 -RT,(2001.08.13) Plunger Lift System Repair,8/13/2001,,,,,
SHIELDS 1-1 -RT,(2004.03.25) Plunger Lift System Repair,3/25/2004,,,,,
SHIELDS 1-1 -RT,(2004.06.28) Swabbing,6/28/2004,,,,,
SHIELDS 1-1 -RT,(2006.09.23) Recompletion,9/23/2006,,,,,
SHIELDS 2-1 (BPO) -RT,(2002.05.24) Clean Out,5/24/2002,,,,,
SHIELDS 2-1 (BPO) -RT,(2009.06.09) Plunger Lift System Repair,6/9/2009,,,,,
SHIELDS 2-1 (BPO) -RT,(2001.12.27) Clean Out,12/27/2001,,,,,
SHIELDS 2-1 (BPO) -RT,(2004.09.14) Clean Out,9/14/2004,,,,,
SHIELDS 2-1 (BPO) -RT,(2001.06.15) Clean Out,6/15/2001,,,,,
SHIELDS 2-1 (BPO) -RT,(2002.01.07) Swabbing,1/7/2002,,,,,
SHIELDS 2-1 (BPO) -RT,(2007.11.14) Swabbing,11/14/2007,,,,,
SHIELDS 2-1 (BPO) -RT,(2003.08.04) Add Perforations,8/4/2003,,,,,
SHIELDS 2-1 (BPO) -RT,(1996.05.08) Equipment Maintenance,5/8/1996,,,,,
SHIELDS 2-1 (BPO) -RT,(2002.06.10) Swabbing,6/10/2002,,,,,
SHIELDS 2-1 (BPO) -RT,(2008.01.30) Production Test,1/30/2008,,,,,
SHIELDS 2-1 (BPO) -RT,(2002.05.28) Swabbing,5/28/2002,,,,,
SHIELDS 2-1 (BPO) -RT,(2002.05.31) Plunger Lift System Repair,5/31/2002,,,,,
SHIELDS 2-1 (BPO) -RT,(2011.11.15) Plunger Lift System Repair,11/15/2011,,,,,
SHIELDS 2-1 (BPO) -RT,(2001.08.17) Clean Out,8/17/2001,,,,,
SHIELDS 2-1 (BPO) -RT,(2007.12.03) Plunger Lift System Repair,12/3/2007,,,,,
SHIELDS 2-1 (BPO) -RT,(2004.09.17) Swabbing,9/17/2004,,,,,
SHIELDS 2-1 (BPO) -RT,(2002.02.13) Clean Out,2/13/2002,,,,,
SMART  C 1 (TRAVIS PEAK),16.09.13 - Smart C-1 HIT,9/13/2016,,,,,
SMART  C 1 (TRAVIS PEAK),17.07.10  - Smart C-1 - HIT,7/10/2017,,,,,
SMART  C 1 (TRAVIS PEAK),18.02.19 - Smart C #1 - Rod Part,2/19/2018,,,,,
SMART  C 1 (TRAVIS PEAK),19.01.07 - Smart C #1 - HIT,1/7/2019,,,,,
SMART  C 1 (TRAVIS PEAK),20.10.06. - Smart C1 - HIT,10/8/2020,,,,,
SMART  C 1 (TRAVIS PEAK),20.11.24. - Smart C1 - Rod Part,11/24/2020,,,,,
SMART  C 1 (TRAVIS PEAK),21.05.09. - Smart C-1 - HIT,5/9/2021,,,,,
SMART  C 1 (TRAVIS PEAK),21.11.15. - Smart C1 - Rod Part,11/15/2021,,,,,
SMART  C 1 (TRAVIS PEAK),22.02.28. - Smart C#1 - HIT,2/28/2022,,,,,
SMART  C 1 (TRAVIS PEAK),22.05.03. - Smart C-1 - Rod Part,5/3/2022,,,,,
SMART  C 1 (TRAVIS PEAK),22.05.16. - Smart C-1 - Pump Stuck,5/16/2022,,,,,
SMART  C 1 (TRAVIS PEAK),22.06.03. - Smart C-1 - Rod Part,6/3/2022,,,,,
SMART  C 1 (TRAVIS PEAK),22.08.04. - Smart C1 - HIT,8/1/2022,,,,,
SMART  C 1 (TRAVIS PEAK),23.02.20. - Smart C-1 - Parted Rods,2/20/2023,,,,,
SMART  C 1 (TRAVIS PEAK),23.06.22. - Smart C-1 - HIT,6/22/2023,,,,,
SMART  C 1 (TRAVIS PEAK),24.02.12. - Smart C-1 - HIT,2/12/2024,,,,,
SMART  C 1 (TRAVIS PEAK),24.11.19 - Smart C-1 - Remediate Hole in Tubing,11/19/2024,,,,,
SMART  C 2 (TRAVIS PEAK),16.09.30 - Smart C-2 Rod Part,9/30/2016,,,,,
SMART  C 2 (TRAVIS PEAK),17.04.10 - Smart C-2 HIT,4/10/2017,,,,,
SMART  C 2 (TRAVIS PEAK),17.07.13 - Smart C-2 - Pump,7/10/2017,,,,,
SMART  C 2 (TRAVIS PEAK),17.12.27 - Smart C-2 - Pump,12/27/2017,,,,,
SMART  C 2 (TRAVIS PEAK),18.04.10 - Smart C-2 - Pump,4/10/2018,,,,,
SMART  C 2 (TRAVIS PEAK),19.01.09 - Smart C #2 - Pump,1/9/2019,,,,,
SMART  C 2 (TRAVIS PEAK),22.03.01. - Smart C#2 - HIT,3/1/2022,,,,,
SMART  C 2 (TRAVIS PEAK),23.10.26. - Smart C-2 - HIT,10/26/2023,,,,,
SMART  C 2 (TRAVIS PEAK),24.11.20 - Smart C-2 - Remediate Downhole Pump,11/20/2024,,,,,
SMART  C 3 (TRAVIS PEAK),16.03.02 - Smart C-3 HIT,3/2/2016,,,,,
SMART  C 3 (TRAVIS PEAK),16.08.08 - Smart C-3 HIT,8/6/2016,,,,,
SMART  C 3 (TRAVIS PEAK),16.09.26 - Smart C-3 Rod Part,9/26/2016,,,,,
SMART  C 3 (TRAVIS PEAK),17.02.14 - Smart C-3 Rod Part,2/14/2017,,,,,
SMART  C 3 (TRAVIS PEAK),17.04.25 - Smart C-3 HIT,4/25/2017,,,,,
SMART  C 3 (TRAVIS PEAK),18.01.31 - Smart C #3 - HIT,1/31/2018,,,,,
SMART  C 3 (TRAVIS PEAK),18.08.06 - Smart C#3 - Pump,8/6/2018,,,,,
SMART  C 3 (TRAVIS PEAK),19.03.05 - Smart C #3 - HIT,3/5/2019,,,,,
SMART  C 3 (TRAVIS PEAK),19.09.23. - Smart C#3 - HIT,9/23/2019,,,,,
SMART  C 3 (TRAVIS PEAK),20.02.26. - Smart C3 - Pumping unit Repairs - WWE,2/26/2020,,,,,
SMART  C 3 (TRAVIS PEAK),20.10.07. - Smart C#3 - HIT,10/7/2020,,,,,
SMART  C 3 (TRAVIS PEAK),21.03.15. - Smart C-3 - HIT,3/15/2021,,,,,
SMART  C 3 (TRAVIS PEAK),21.08.14. - Smart C3 - HIT,8/13/2021,,,,,
SMART  C 3 (TRAVIS PEAK),22.05.19. - Smart C3 - Rod Part,5/18/2022,,,,,
SMART  C 3 (TRAVIS PEAK),23.01.25. - Smart C-3 - Rod Part,1/25/2023,,,,,
SMART  C 3 (TRAVIS PEAK),23.09.04. - Smart C-3 - Rod Part,9/4/2023,,,,,
SMART  C 3 (TRAVIS PEAK),23.11.12. - Smart C-3 - Rod Part,11/11/2023,,,,,
SMART  C 3 (TRAVIS PEAK),24.11.12 - Smart C-3 - Remediate Hole in Tubing,11/12/2024,,,,,
SMART  C 4 (TRAVIS PEAK),16.08.08 - Smart C-4 Pump Upgrade,8/8/2016,,,,,
SMART  C 4 (TRAVIS PEAK),17.04.10 - Smart C-4 HIT,4/10/2017,,,,,
SMART  C 4 (TRAVIS PEAK),18.10.09 - Smart C-4 - Rod Part,10/11/2018,,,,,
SMART  C 4 (TRAVIS PEAK),20.09.04. - Smart C-4 - HIT,9/4/2020,,,,,
SMART  C 4 (TRAVIS PEAK),21.03.29. - SMART C-4 - HIT,3/29/2021,,,,,
SMART  C 4 (TRAVIS PEAK),21.05.20. - Smart C-4 - Rod Part,5/17/2021,,,,,
SMART  C 4 (TRAVIS PEAK),22.05.17. - Smart C-4 - HIT,5/17/2022,,,,,
SMART  C 4 (TRAVIS PEAK),23.04.03. - Smart C-4 - HIT,4/3/2023,,,,,
SMART  C 4 (TRAVIS PEAK),24.12.11 - Smart C-4 - Remediate Hole in Tubing,12/11/2024,,,,,
SMART  D 3 (TRAVIS PEAK),19.09.23. - Smart D#3 - HIT,9/23/2019,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2002.12.13) Packer Repair,12/13/2002,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2009.09.29) Pump Change,9/29/2009,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2003.01.17) Rod Repair,1/17/2003,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2010.03.02) Pump Change,3/2/2010,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2006.05.15) Rod Repair,5/15/2006,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2004.05.03) Rod Repair,5/3/2004,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2003.03.22) Packer Repair,3/22/2003,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2005.05.16) Tubing Repair,5/16/2005,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2002.04.20) Replace Polish Rod,4/20/2002,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2005.09.01) Rod Repair,9/1/2005,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2003.07.15) Rod Repair,7/15/2003,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2004.06.30) Rod Repair,6/30/2004,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2001.04.17) Packer Repair,4/17/2001,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2003.12.24) Rod Repair,12/24/2003,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2011.11.04) Mechanical Integrity Test,11/4/2011,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2003.06.24) Rod Repair,6/24/2003,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2002.04.26) Tubing Repair,4/26/2002,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2002.07.09) Rod Repair,7/9/2002,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2005.08.26) Rod Repair,8/26/2005,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2002.03.13) Replace Polish Rod,3/13/2002,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2005.08.16) Rod Repair,8/16/2005,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2002.11.26) Rod Repair,11/26/2002,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2004.10.08) Rod Repair,10/8/2004,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2001.08.04) Rod Repair,8/4/2001,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2010.06.23) Packer Repair,6/23/2010,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2001.11.20) Rod Repair,11/20/2001,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2004.06.24) Rod Repair,6/24/2004,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2005.09.13) Rod Repair,9/13/2005,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2011.10.17) Temporarily Abandon,10/17/2011,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2003.02.04) Rod Repair,2/4/2003,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2002.08.16) Rod Repair,8/16/2002,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2004.10.20) Rod Repair,10/20/2004,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2001.06.11) Packer Repair,6/11/2001,,,,,
SOUTH FRYBURG 3-6 (MADISON),(2004.02.05) Rod Repair,2/5/2004,,,,,
SPANGLER 1-19 (REDFORK),(2008.01.23) Plunger Lift System Repair,1/23/2008,,,,,
SPANGLER 1-19 (REDFORK),(2012.08.27) Plunger Lift System Repair,8/27/2012,,,,,
